Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Prediction
20353,1758274,15,3,0,0,0,81
16306,1758720,15,3,-78,-2,1,109
20353,1758274,15,3,0,0,0,81
16306,1758720,15,3,-62,-2,1,109
20145,1758720,15,3,-27,0,0,109
20145,1758720,15,3,-35,0,0,109
14715,1758720,15,3,-96,-2,1,109
20410,1758720,15,3,-76,-2,1,109
20145,1758720,15,3,-36,0,0,109
14715,1758720,15,3,-72,-2,1,109
20406,1758720,15,3,-98,-2,1,109
20145,1758720,15,3,-26,0,0,109
20406,1758720,15,3,-9,-2,1,109
20410,1758720,15,3,-14,-2,1,109
20406,1758720,15,3,-21,0,0,109
14731,1758720,15,3,-40,-2,1,109
21823,1758274,15,3,0,0,0,81
20145,1758720,15,3,-51,0,0,109
3737,1758720,15,3,-56,-2,1,109
14731,1758720,15,3,-78,-2,1,109
15541,1758274,15,3,0,0,0,81
14731,1758720,15,3,-47,-2,1,109
3670,1758720,15,3,-40,-2,1,109
20145,1758720,15,3,-14,0,0,109
15554,1758720,15,3,-97,-2,1,109
22405,1758720,15,3,-75,-2,1,109
22401,1758720,15,3,-97,-2,1,109
14715,1758720,15,3,-58,-2,1,109
14731,1758720,15,3,-7,-2,1,109
22405,1758720,15,3,-68,-2,1,109
20410,1758720,15,3,-97,-2,1,109
22401,1758720,15,3,-44,-2,1,109
3670,1758720,15,3,-61,-2,1,109
20353,1758274,15,3,0,0,0,81
3341,1758720,15,3,-7,-2,1,109
3364,1758720,15,3,-69,-2,1,109
3670,1758720,15,3,-7,-2,1,109
3670,1758720,15,3,-63,-2,1,109
14715,1758720,15,3,-47,-2,1,109
14715,1758720,15,3,-51,-2,1,109
14715,1758720,15,3,-90,-2,1,109
20410,1758720,15,3,-9,-2,1,109
14715,1758720,15,3,-97,-2,1,109
15744,1758720,15,3,-84,-2,1,109
3364,1758720,15,3,-28,-2,1,109
3364,1758720,15,3,-22,-2,1,109
19532,1768790,15,3,-96,-2,1,18
22405,1758720,15,3,-48,-2,1,109
20145,1758720,15,3,-43,0,0,109
3364,1758720,15,3,-41,-2,1,109
20145,1758720,15,3,-54,0,0,109
20410,1758720,15,3,-89,-2,1,109
15995,1758720,15,3,-97,-2,1,109
15358,1758720,15,3,-72,-2,1,109
22401,1758720,15,3,-7,-2,1,109
3670,1758720,15,3,-61,-2,1,109
20406,1758720,15,3,-47,-2,1,109
3670,1758720,15,3,-7,-2,1,109
20410,1758720,15,3,-69,-2,1,109
14715,1758720,15,3,-90,-2,1,109
3670,1758720,15,3,-36,-2,1,109
3683,1758720,15,3,-97,-2,1,109
20406,1758720,15,3,-61,-2,1,109
14731,1758720,15,3,-7,-2,1,109
20145,1758720,15,3,-36,0,0,109
14731,1758720,15,3,-75,-2,1,109
14715,1758720,15,3,-55,0,0,109
20145,1758720,15,3,-13,0,0,109
20406,1758720,15,3,-16,-2,1,109
20410,1758720,15,3,-7,-2,1,109
20410,1758720,15,3,-96,-2,1,109
20145,1758720,15,3,-13,0,0,109
20145,1758720,15,3,-16,0,0,109
20353,1758274,15,3,0,0,0,81
20406,1758720,15,3,-43,-2,1,109
14731,1758720,15,3,-75,-2,1,109
20406,1758720,15,3,-19,-2,1,109
20145,1758720,15,3,-23,0,0,109
23677,1758720,15,3,-1,1,1,2
22405,1758720,15,3,-97,-2,1,109
14715,1758720,15,3,-75,-2,1,109
20410,1758720,15,3,-49,-2,1,109
15541,1758274,15,3,0,0,0,81
14731,1758720,15,3,-51,-2,1,109
14731,1758720,15,3,-44,-2,1,109
22405,1758720,15,3,-54,-2,1,109
14715,1758720,15,3,-42,-2,1,109
22405,1758720,15,3,-54,-2,1,109
3341,1758720,15,3,-97,-2,1,109
3341,1758720,15,3,-97,-2,1,109
20410,1758720,15,3,-97,-2,1,109
20145,1758720,15,3,-42,0,0,109
14715,1758720,15,3,-23,-2,1,109
3683,1758720,15,3,-23,-2,1,109
3683,1758720,15,3,-54,-2,1,109
20145,1758720,15,3,-30,0,0,109
14715,1758720,15,3,-7,0,0,109
20145,1758720,15,3,-51,0,0,109
20410,1758720,15,3,-35,-2,1,109
20145,1758720,15,3,-13,0,0,109
19532,1768790,15,3,-61,-2,1,18
3683,1758720,15,3,-47,-2,1,109
20410,1758720,15,3,-30,-2,1,109
20145,1758720,15,3,-36,0,0,109
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20145,1758720,15,3,-33,0,0,109
16306,1758720,15,3,-78,-2,1,109
20406,1758720,15,3,-97,-2,1,109
22405,1758720,15,3,-68,-2,1,109
3748,1758274,15,3,0,0,0,81
20410,1758720,15,3,-96,-2,1,109
16306,1758720,15,3,-50,-2,1,109
3683,1758720,15,3,-47,-2,1,109
15744,1758720,15,3,-84,-2,1,109
20145,1758720,15,3,-28,0,0,109
14715,1758720,15,3,-22,0,0,109
20410,1758720,15,3,-40,-2,1,109
22401,1758720,15,3,-92,-2,1,109
20145,1758720,15,3,-40,0,0,109
3364,1758720,15,3,-78,-2,1,109
3364,1758720,15,3,-98,-2,1,109
22401,1758720,15,3,-40,-2,1,109
3341,1758720,15,3,-55,-2,1,109
20145,1758720,15,3,-43,0,0,109
19532,1768790,15,3,-5,-2,1,18
3364,1758720,15,3,-61,-2,1,109
3670,1758720,15,3,-37,-2,1,109
20145,1758720,15,3,0,2,0,2
3683,1758720,15,3,-30,-2,1,109
22405,1758720,15,3,-37,-2,1,109
14731,1758720,15,3,-72,-2,1,109
22405,1758720,15,3,-37,-2,1,109
22401,1758720,15,3,-77,-2,1,109
20145,1758720,15,3,-43,0,0,109
14731,1758720,15,3,-72,-2,1,109
22401,1758720,15,3,-22,-2,1,109
20410,1758720,15,3,-68,-2,1,109
20145,1758720,15,3,-56,0,0,109
15995,1758720,15,3,-97,-2,1,109
3683,1758720,15,3,-42,-2,1,109
3683,1758720,15,3,-61,-2,1,109
20410,1758720,15,3,-57,-2,1,109
14731,1758720,15,3,-69,-2,1,109
15744,1758720,15,3,-91,-2,1,109
20145,1758720,15,3,-13,0,0,109
20145,1758720,15,3,-20,0,0,109
3683,1758720,15,3,-64,-2,1,109
3683,1758720,15,3,-42,-2,1,109
20410,1758720,15,3,-75,-2,1,109
20353,1758274,15,3,0,0,0,81
3364,1758720,15,3,-40,-2,1,109
14715,1758720,15,3,-23,-2,1,109
3364,1758720,15,3,-7,-2,1,109
22332,1758720,15,3,0,1,0,11
20406,1758720,15,3,-97,-2,1,109
3364,1758720,15,3,-98,-2,1,109
20410,1758720,15,3,-22,-2,1,109
20145,1758720,15,3,-51,0,0,109
20410,1758720,15,3,-57,-2,1,109
16306,1758720,15,3,-7,-2,1,109
20145,1758720,15,3,-40,0,0,109
20410,1758720,15,3,-96,-2,1,109
20145,1758720,15,3,-41,0,0,109
3670,1758720,15,3,-22,-2,1,109
20410,1758720,15,3,-26,-2,1,109
22405,1758720,15,3,-40,-2,1,109
20406,1758720,15,3,-47,-2,1,109
15554,1758720,15,3,-65,-2,1,109
3683,1758720,15,3,-97,-2,1,109
3683,1758720,15,3,-58,-2,1,109
3683,1758720,15,3,-61,-2,1,109
20410,1758720,15,3,-97,-2,1,109
14715,1758720,15,3,-89,-2,1,109
3670,1758720,15,3,-22,-2,1,109
20410,1758720,15,3,-92,-2,1,109
22401,1758720,15,3,-22,-2,1,109
20145,1758720,15,3,-26,0,0,109
20353,1758274,15,3,0,0,0,81
16306,1758720,15,3,-93,-2,1,109
3558,1758274,15,3,0,0,0,81
20406,1758720,15,3,-85,-2,1,109
20406,1758720,15,3,-16,-2,1,109
3683,1758720,15,3,-23,-2,1,109
20410,1758720,15,3,-44,-2,1,109
3683,1758720,15,3,-7,-2,1,109
22401,1758720,15,3,-23,-2,1,109
15554,1758720,15,3,-63,-2,1,109
20145,1758720,15,3,-30,0,0,109
20145,1758720,15,3,-19,0,0,109
22401,1758720,15,3,-23,-2,1,109
15554,1758720,15,3,-77,-2,1,109
20410,1758720,15,3,-29,-2,1,109
20145,1758720,15,3,-12,0,0,109
20145,1758720,15,3,-41,0,0,109
16306,1758720,15,3,-93,-2,1,109
15554,1758720,15,3,-78,-2,1,109
3670,1758720,15,3,-40,-2,1,109
15358,1758720,15,3,-72,-2,1,109
20145,1758720,15,3,-51,0,0,109
20145,1758720,15,3,-27,0,0,109
14731,1758720,15,3,-61,-2,1,109
14715,1758720,15,3,-23,-2,1,109
14731,1758720,15,3,-42,-2,1,109
3364,1758720,15,3,-16,-2,1,109
14715,1758720,15,3,-48,-2,1,109
14715,1758720,15,3,-35,-2,1,109
3683,1758720,15,3,-72,-2,1,109
3683,1758720,15,3,-7,-2,1,109
20353,1758274,15,3,0,0,0,81
20406,1758720,15,3,-42,-2,1,109
3341,1758720,15,3,-64,-2,1,109
20145,1758720,15,3,-56,0,0,109
14715,1758720,15,3,-57,-2,1,109
20410,1758720,15,3,-90,-2,1,109
16306,1758720,15,3,-98,-2,1,109
22401,1758720,15,3,-61,-2,1,109
14731,1758720,15,3,-58,-2,1,109
14715,1758720,15,3,-58,-2,1,109
14715,1758720,15,3,-40,-2,1,109
3341,1758720,15,3,-55,-2,1,109
20145,1758720,15,3,-8,0,0,109
20145,1758720,15,3,-21,0,0,109
3374,1758274,15,3,0,0,0,81
14715,1758720,15,3,-71,-2,1,109
15744,1758720,15,3,-98,-2,1,109
20406,1758720,15,3,-37,-2,1,109
14731,1758720,15,3,-37,-2,1,109
3427,1759025,15,3,0,2,0,2
20145,1758720,15,3,-42,0,0,109
14715,1758720,15,3,-63,-2,1,109
16306,1758720,15,3,-65,-2,1,109
20145,1758720,15,3,-41,0,0,109
22401,1758720,15,3,-55,-2,1,109
20145,1758720,15,3,-43,0,0,109
20145,1758720,15,3,-54,0,0,109
20406,1758720,15,3,-19,-2,1,109
15554,1758720,15,3,-96,-2,1,109
20406,1758720,15,3,-7,0,0,109
20410,1758720,15,3,-16,-2,1,109
20406,1758720,15,3,-21,0,0,109
14731,1758720,15,3,-97,-2,1,109
20410,1758720,15,3,-62,-2,1,109
20406,1758720,15,3,-61,-2,1,109
14715,1758720,15,3,-76,-2,1,109
20410,1758720,15,3,-76,-2,1,109
20145,1758720,15,3,-28,0,0,109
20410,1758720,15,3,-35,0,0,109
14715,1758720,15,3,-56,-2,1,109
20406,1758720,15,3,-96,-2,1,109
20410,1758720,15,3,-49,-2,1,109
15744,1758720,15,3,-62,-2,1,109
20353,1758274,15,3,0,0,0,81
20145,1758720,15,3,-28,0,0,109
20353,1758274,15,3,0,0,0,81
20145,1758720,15,3,-42,0,0,109
20353,1758274,15,3,0,0,0,81
20145,1758720,15,3,-21,0,0,109
20145,1758720,15,3,-20,0,0,109
14715,1758720,15,3,-56,-2,1,109
15554,1758720,15,3,-61,-2,1,109
3200,1759117,15,3,0,2,0,2
3414,1752621,15,3,0,2,0,2
14882,1752621,15,4,-1,1,1,109
3545,1752621,15,4,0,0,0,81
3450,1752621,15,4,0,0,0,81
3545,1752621,15,4,0,0,0,81
3545,1752621,15,4,-2,0,0,109
3545,1752621,15,4,-1,0,0,109
21785,1752621,15,4,0,0,0,81
3545,1752621,15,4,0,0,0,81
3545,1752621,15,4,-1,0,0,109
3545,1752621,15,4,-1,0,0,109
20405,1752621,15,4,-2,0,0,109
3744,1752621,15,4,0,0,0,81
3545,1752621,15,4,-1,0,0,109
20344,1759117,15,4,0,0,0,109
21642,1759117,15,2,0,0,0,81
21845,1759117,15,4,0,0,0,81
21736,1759117,15,4,0,0,0,109
15738,1759117,15,4,0,0,0,109
3721,1759117,15,4,0,0,0,81
22338,1759025,15,4,-1,14,1,109
22338,1759025,15,4,-1,1,1,2
3330,1759025,15,4,-1,1,1,109
22338,1759025,15,4,-1,14,1,109
23418,1759025,15,4,-1,1,1,109
3330,1759025,15,4,-1,1,1,109
22338,1759025,15,4,-1,14,1,109
22338,1759025,15,4,-1,14,1,109
22338,1759025,15,4,-1,1,1,109
23198,1759025,15,4,-1,1,1,109
3427,1759025,15,2,0,2,0,10
3330,1759025,15,2,0,2,0,2
3330,1759025,15,4,0,0,0,81
3551,1759025,15,4,0,0,0,81
3330,1759025,15,4,0,0,0,81
21661,1759025,15,4,0,0,0,81
3330,1759025,15,4,0,0,0,81
20940,1759025,15,4,-5,-1,1,109
3701,1759025,15,4,0,0,0,81
22338,1759025,15,4,-1,-1,1,109
21848,1768790,15,4,0,0,0,81
20363,1768790,15,4,0,0,0,81
19590,1768790,15,4,0,0,0,81
21484,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
19585,1768790,15,4,0,0,0,81
21619,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
19555,1768790,15,4,0,0,0,81
21619,1768790,15,4,-5,0,0,109
21484,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
21619,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
21619,1768790,15,4,0,0,0,81
21619,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
21484,1768790,15,4,-1,0,0,109
19667,1768790,15,4,0,0,0,81
21484,1768790,15,4,-1,0,0,109
19667,1768790,15,4,0,0,0,81
19591,1768790,15,4,0,0,0,81
3374,1758274,15,2,-1,1,1,25
20353,1758274,15,2,0,0,0,81
3748,1758274,15,2,0,0,0,81
20353,1758274,15,2,0,0,0,81
15845,1758274,15,2,0,0,0,81
20145,1758720,15,4,0,0,0,2
20145,1758720,15,4,0,0,0,2
21806,1758720,15,4,-1,0,1,109
3280,1758720,15,4,-2,0,1,81
16167,1758720,15,4,-1,0,1,109
20145,1758720,15,4,-2,0,1,109
20145,1758720,15,4,-2,0,1,109
20406,1758720,15,4,0,2,0,2
23674,1758720,15,4,-1,0,1,109
3524,1758720,15,4,-2,0,1,109
3269,1758720,15,4,0,2,0,2
23510,1758274,15,1,0,2,0,2
19366,1758274,15,3,-2,1,1,35
3568,1759025,15,4,-2,0,0,109
22337,1759025,15,4,-7,0,0,109
16472,1758720,16,3,0,1,0,11
16472,1758720,16,3,0,2,0,11
16499,1758720,16,3,0,2,0,11
16472,1758720,16,3,0,1,0,11
16485,1758720,16,3,-5,-2,1,109
16549,1758720,16,3,-5,-2,1,109
16478,1758720,16,3,0,2,0,11
20296,1758720,16,3,-2,-1,1,35
21901,1758720,16,3,-1,0,0,109
21901,1758720,16,3,-1,0,0,109
20895,1758720,16,3,0,2,0,11
16469,1758720,16,3,0,2,0,11
22482,1758274,16,3,-15,0,0,81
16472,1758720,16,3,0,2,0,11
21901,1758720,16,3,0,1,0,81
16499,1758720,16,3,0,2,0,11
22482,1758274,16,3,-12,0,0,81
22482,1758274,16,3,-15,0,0,81
16478,1758720,16,3,0,2,0,11
22482,1758274,16,3,-12,0,0,81
16518,1758720,16,3,0,1,0,11
16485,1758720,16,3,-5,-2,1,109
16499,1758720,16,3,0,2,0,11
16548,1758720,16,3,0,5,0,11
16548,1758720,16,3,0,5,0,11
16548,1758720,16,3,0,5,0,11
16548,1758720,16,3,0,5,0,11
16499,1758720,16,3,0,2,0,11
22482,1758274,16,2,0,2,0,10
22482,1758274,16,2,0,2,0,10
21901,1758720,16,4,0,0,0,81
21901,1758720,16,2,0,1,0,2
20287,1758720,16,2,0,1,0,35
20287,1758720,16,2,0,1,0,35
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
2737,1759117,2,3,-1,1,1,2
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
3122,1758720,2,3,0,5,0,81
2825,1759025,2,4,0,0,0,81
2737,1759117,2,4,0,1,0,2
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
3122,1758720,2,4,0,5,0,81
21849,1768790,2,2,0,4,0,2
19767,1768790,2,4,0,0,0,81
15540,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
23540,1758274,5,3,0,4,0,2
14895,1758720,5,3,0,5,0,81
14895,1758720,5,3,0,5,0,81
15540,1758274,5,3,0,0,0,81
15540,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
2049,1759025,5,4,-1,1,1,109
3169,1759025,5,4,0,4,0,2
2052,1759025,5,4,-1,1,1,109
2089,1758720,5,3,0,5,0,81
21483,1768790,5,3,0,0,0,3
2089,1758720,5,3,0,5,0,81
2374,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20150,1758720,5,3,0,1,0,35
15540,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20150,1758720,5,3,-1,0,0,109
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
14895,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
20150,1758720,5,3,0,1,0,81
15540,1758274,5,3,0,0,0,3
14895,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
20150,1758720,5,3,0,1,0,35
2374,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
3018,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
23508,1758274,5,3,0,4,0,13
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
21624,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
3177,1759117,5,3,-1,1,1,2
3024,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
2374,1758274,5,3,0,0,0,81
21618,1768790,5,3,0,0,0,3
2089,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
15540,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
2451,1752621,5,3,0,4,0,81
14895,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
2451,1752621,5,3,0,4,0,81
21821,1758274,5,3,0,0,0,81
15540,1758274,5,3,0,0,0,81
15137,1758720,5,3,0,5,0,81
16156,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
3024,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
20150,1758720,5,3,0,1,0,81
15540,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20150,1758720,5,3,0,1,0,81
14895,1758720,5,3,0,5,0,81
2620,1752621,5,3,0,4,0,81
20401,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
2451,1752621,5,3,0,4,0,81
3028,1752621,5,3,0,1,0,2
21821,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
15540,1758274,5,3,0,0,0,81
23540,1758274,5,3,0,4,0,2
20351,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
2451,1752621,5,3,0,0,0,3
14895,1758720,5,3,0,5,0,81
20407,1758720,5,3,0,5,0,81
2052,1759025,5,3,-1,1,1,109
14895,1758720,5,3,0,5,0,81
20351,1758274,5,3,0,0,0,81
2942,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
2089,1758720,5,3,0,5,0,81
22328,1758720,5,3,0,1,0,11
20351,1758274,5,3,0,0,0,81
21821,1758274,5,3,0,0,0,81
3028,1752621,5,3,0,1,0,2
2089,1758720,5,3,0,5,0,81
21821,1758274,5,3,0,0,0,81
14895,1758720,5,3,0,5,0,81
2089,1758720,5,3,0,5,0,81
2701,1759025,5,4,0,0,0,81
2049,1759025,5,4,0,0,0,81
22333,1759025,5,4,-2,0,0,109
3177,1759117,5,4,0,1,0,2
2383,1759117,5,4,-1,1,1,109
23575,1759117,5,4,0,0,0,109
2503,1759025,5,2,0,4,0,2
2451,1752621,5,4,0,0,0,81
2451,1752621,5,4,-2,0,0,109
20113,1752621,5,4,-3,-1,1,109
2829,1752621,5,4,-1,1,1,109
20447,1758720,5,4,0,0,0,109
20150,1758720,5,4,0,0,0,81
20150,1758720,5,4,0,0,0,81
20150,1758720,5,4,0,0,0,81
20150,1758720,5,4,-1,-1,1,109
2635,1758720,5,4,0,0,0,2
20150,1758720,5,4,-1,-1,1,109
15137,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
20401,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2220,1758720,5,4,-1,1,1,109
14895,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
20401,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
20407,1758720,5,4,-1,1,1,109
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
2089,1758720,5,4,0,5,0,81
14895,1758720,5,4,0,5,0,81
20407,1758720,5,4,0,5,0,81
20351,1758274,5,2,0,0,0,81
19364,1758274,5,4,-3,0,0,81
19364,1758274,5,4,-3,0,0,109
15540,1758274,5,2,0,0,0,81
19671,1768790,5,4,0,0,0,81
20516,1768790,5,4,0,0,0,81
19689,1768790,5,4,0,0,0,81
19721,1768790,5,4,0,0,0,81
20786,1759117,6,4,0,0,0,81
20790,1752621,6,4,0,0,0,81
20790,1752621,6,4,0,0,0,81
20790,1752621,6,4,0,0,0,81
20790,1752621,6,4,0,0,0,81
20790,1752621,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,0,0,0,81
20789,1758720,6,4,-7,-3,1,109
20789,1758720,6,4,-7,-3,1,109
20789,1758720,6,4,-7,-3,1,109
20789,1758720,6,4,-7,-3,1,109
20789,1758720,6,4,-7,-3,1,109
20788,1768790,6,4,0,0,0,81
2986,1752621,8,4,-1,1,1,109
3670,1758720,15,3,0,5,0,81
14894,1758720,15,3,0,5,0,81
3545,1752621,15,3,0,4,0,81
20353,1758274,15,3,0,0,0,81
15138,1758720,15,3,0,5,0,81
20353,1758274,15,3,0,0,0,81
20406,1758720,15,3,0,5,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
21619,1768790,15,3,0,0,0,3
20410,1758720,15,3,0,5,0,81
20353,1758274,15,3,0,0,0,81
21823,1758274,15,3,0,0,0,81
15541,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
3427,1759025,15,3,-1,1,1,109
3748,1758274,15,3,0,0,0,81
14894,1758720,15,3,0,5,0,81
14894,1758720,15,3,0,5,0,81
20353,1758274,15,3,0,0,0,81
21823,1758274,15,3,0,0,0,81
3703,1752621,15,3,0,4,0,81
20353,1758274,15,3,0,0,0,81
3670,1758720,15,3,0,5,0,81
20145,1758720,15,3,0,1,0,81
14894,1758720,15,3,0,5,0,81
3545,1752621,15,3,0,4,0,81
20353,1758274,15,3,0,0,0,81
3670,1758720,15,3,0,5,0,81
3558,1758274,15,3,0,0,0,81
15541,1758274,15,3,0,0,0,81
21484,1768790,15,3,0,0,0,3
14894,1758720,15,3,0,5,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
20353,1758274,15,3,0,0,0,81
3545,1752621,15,3,0,4,0,81
15541,1758274,15,3,0,0,0,81
3399,1758274,15,3,0,0,0,81
14894,1758720,15,3,0,5,0,81
21626,1758274,15,3,0,0,0,81
3670,1758720,15,3,0,5,0,81
21823,1758274,15,3,0,0,0,81
21823,1758274,15,3,0,0,0,81
3374,1758274,15,3,0,0,0,81
14894,1758720,15,3,0,5,0,81
3748,1758274,15,3,0,0,0,81
14894,1758720,15,3,0,5,0,81
21823,1758274,15,3,0,0,0,81
3670,1758720,15,3,0,5,0,81
21823,1758274,15,3,0,0,0,81
